,cust_id,recency,frequency,monetary,basket_size,r,f,m,grade,rfm,score,level
1576,13922.0,358,5,824.7,164.94,2,3,2,c,232,7,silver
1577,13923.0,60,1,351.13,351.13,3,1,2,b,312,6,silver
1578,13924.0,8,11,1682.08,152.92,4,4,3,c,443,11,platinum
1579,13925.0,43,6,616.65,102.77,3,3,2,d,332,8,gold
1580,13926.0,30,1,223.85,223.85,4,1,1,c,411,6,silver
1581,13927.0,81,3,689.96,229.99,3,2,2,c,322,7,silver
1582,13928.0,17,4,464.57,116.14,4,2,2,d,422,8,gold
1583,13929.0,176,14,3318.1,237.01,2,4,4,b,244,10,gold
1584,13930.0,64,2,337.34,168.67,3,1,2,c,312,6,silver
1585,13931.0,92,12,5250.78,437.56,3,4,4,a,344,11,platinum
1586,13932.0,301,1,307.4,307.4,2,1,1,b,211,4,bronze
1587,13933.0,116,2,608.79,304.39,2,1,2,b,212,5,bronze
1588,13934.0,270,1,922.1,922.1,2,1,3,a,213,6,silver
1589,13935.0,603,3,6116.92,2038.97,1,2,4,a,124,7,silver
1590,13936.0,178,4,924.36,231.09,2,2,3,c,223,7,silver
1591,13937.0,176,3,867.38,289.13,2,2,3,b,223,7,silver
1592,13938.0,42,1,71.66,71.66,3,1,1,d,311,5,bronze
1593,13939.0,30,10,1533.66,153.37,4,4,3,c,443,11,platinum
1594,13940.0,24,4,839.14,209.79,4,2,2,c,422,8,gold
1595,13941.0,28,17,10846.15,638.01,4,4,4,a,444,12,platinum
1596,13942.0,541,1,320.0,320.0,1,1,1,b,111,3,bronze
1597,13943.0,584,1,246.54,246.54,1,1,1,b,111,3,bronze
1598,13944.0,660,1,200.43,200.43,1,1,1,c,111,3,bronze
1599,13945.0,401,2,854.15,427.07,1,1,3,a,113,5,bronze
1600,13946.0,86,7,1745.43,249.35,3,3,3,b,333,9,gold
1601,13947.0,72,1,90.6,90.6,3,1,1,d,311,5,bronze
1602,13948.0,367,5,536.86,107.37,2,3,2,d,232,7,silver
1603,13949.0,9,6,2427.32,404.55,4,3,4,a,434,11,platinum
1604,13950.0,18,5,728.56,145.71,4,3,2,d,432,9,gold
1605,13951.0,183,3,674.45,224.82,2,2,2,c,222,6,silver
1606,13952.0,218,17,12790.89,752.41,2,4,4,a,244,10,gold
1607,13953.0,14,12,6640.68,553.39,4,4,4,a,444,12,platinum
1608,13954.0,8,3,378.59,126.2,4,2,2,d,422,8,gold
1609,13955.0,161,3,545.17,181.72,2,2,2,c,222,6,silver
1610,13956.0,12,5,1026.42,205.28,4,3,3,c,433,10,gold
1611,13957.0,424,3,458.25,152.75,1,2,2,c,122,5,bronze
1612,13958.0,379,12,4402.33,366.86,2,4,4,a,244,10,gold
1613,13959.0,86,6,1076.18,179.36,3,3,3,c,333,9,gold
1614,13960.0,28,2,230.22,115.11,4,1,1,d,411,6,silver
1615,13961.0,392,2,498.7,249.35,1,1,2,b,112,4,bronze
1616,13962.0,28,3,362.8,120.93,4,2,2,d,422,8,gold
1617,13963.0,315,18,2899.62,161.09,2,4,4,c,244,10,gold
1618,13964.0,394,3,421.9,140.63,1,2,2,d,122,5,bronze
1619,13965.0,462,5,777.66,155.53,1,3,2,c,132,6,silver
1620,13966.0,442,1,390.86,390.86,1,1,2,a,112,4,bronze
1621,13967.0,152,2,166.3,83.15,2,1,1,d,211,4,bronze
1622,13968.0,430,1,123.66,123.66,1,1,1,d,111,3,bronze
1623,13969.0,14,39,13212.77,338.79,4,4,4,b,444,12,platinum
1624,13970.0,393,2,846.55,423.28,1,1,3,a,113,5,bronze
1625,13971.0,15,18,4593.83,255.21,4,4,4,b,444,12,platinum
1626,13972.0,77,2,190.25,95.13,3,1,1,d,311,5,bronze
1627,13973.0,294,1,264.7,264.7,2,1,1,b,211,4,bronze
1628,13974.0,56,4,663.52,165.88,3,2,2,c,322,7,silver
1629,13975.0,38,14,5327.29,380.52,3,4,4,a,344,11,platinum
1630,13976.0,213,4,1192.36,298.09,2,2,3,b,223,7,silver
1631,13977.0,418,1,519.81,519.81,1,1,2,a,112,4,bronze
1632,13978.0,21,2,196.79,98.4,4,1,1,d,411,6,silver
1633,13979.0,80,11,3326.83,302.44,3,4,4,b,344,11,platinum
1634,13980.0,67,9,753.12,83.68,3,4,2,d,342,9,gold
1635,13981.0,407,2,327.39,163.69,1,1,2,c,112,4,bronze
1636,13982.0,46,13,4418.79,339.91,3,4,4,b,344,11,platinum
1637,13983.0,36,30,6993.41,233.11,3,4,4,b,344,11,platinum
1638,13984.0,33,13,1616.12,124.32,3,4,3,d,343,10,gold
1639,13985.0,11,24,9982.31,415.93,4,4,4,a,444,12,platinum
1640,13986.0,24,1,320.46,320.46,4,1,1,b,411,6,silver
1641,13987.0,386,2,682.54,341.27,2,1,2,b,212,5,bronze
1642,13988.0,26,11,4708.64,428.06,4,4,4,a,444,12,platinum
1643,13989.0,72,5,2026.06,405.21,3,3,3,a,333,9,gold
1644,13990.0,220,1,311.3,311.3,2,1,1,b,211,4,bronze
1645,13991.0,19,7,850.63,121.52,4,3,3,d,433,10,gold
1646,13992.0,37,3,219.5,73.17,3,2,1,d,321,6,silver
1647,13993.0,39,24,6690.36,278.76,3,4,4,b,344,11,platinum
1648,13994.0,10,6,2313.14,385.52,4,3,4,a,434,11,platinum
1649,13995.0,22,18,3836.26,213.13,4,4,4,c,444,12,platinum
1650,13996.0,393,2,895.76,447.88,1,1,3,a,113,5,bronze
1651,13997.0,526,3,382.31,127.44,1,2,2,d,122,5,bronze
1652,13998.0,453,3,566.7,188.9,1,2,2,c,122,5,bronze
1653,13999.0,17,36,9438.01,262.17,4,4,4,b,444,12,platinum
1654,14000.0,213,8,1877.59,234.7,2,3,3,b,233,8,gold
1655,14001.0,52,10,4517.34,451.73,3,4,4,a,344,11,platinum
1656,14002.0,141,2,529.73,264.86,2,1,2,b,212,5,bronze
1657,14003.0,739,1,209.41,209.41,1,1,1,c,111,3,bronze
1658,14004.0,50,11,6258.45,568.95,3,4,4,a,344,11,platinum
1659,14005.0,16,5,2874.72,574.94,4,3,4,a,434,11,platinum
1660,14006.0,122,7,2196.67,313.81,2,3,4,b,234,9,gold
1661,14007.0,519,1,79.48,79.48,1,1,1,d,111,3,bronze
1662,14008.0,382,2,493.74,246.87,2,1,2,b,212,5,bronze
1663,14009.0,205,4,1090.23,272.56,2,2,3,b,223,7,silver
1664,14010.0,572,3,288.1,96.03,1,2,1,d,121,4,bronze
1665,14011.0,487,3,451.92,150.64,1,2,2,d,122,5,bronze
1666,14012.0,284,1,328.8,328.8,2,1,2,b,212,5,bronze
1667,14013.0,117,6,1006.22,167.7,2,3,3,c,233,8,gold
1668,14014.0,84,3,1948.21,649.4,3,2,3,a,323,8,gold
1669,14015.0,59,1,917.34,917.34,3,1,3,a,313,7,silver
1670,14016.0,161,13,11379.71,875.36,2,4,4,a,244,10,gold
1671,14017.0,578,1,229.75,229.75,1,1,1,c,111,3,bronze
1672,14018.0,652,1,367.15,367.15,1,1,2,a,112,4,bronze
1673,14019.0,53,4,1398.96,349.74,3,2,3,b,323,8,gold
1674,14020.0,23,5,1213.26,242.65,4,3,3,b,433,10,gold
1675,14021.0,162,7,1716.58,245.23,2,3,3,b,233,8,gold
1676,14022.0,232,2,792.15,396.08,2,1,2,a,212,5,bronze
1677,14023.0,14,2,584.07,292.03,4,1,2,b,412,7,silver
1678,14024.0,128,3,645.74,215.25,2,2,2,c,222,6,silver
1679,14025.0,471,10,3969.1,396.91,1,4,4,a,144,9,gold
1680,14026.0,477,2,713.11,356.56,1,1,2,a,112,4,bronze
1681,14027.0,67,1,104.82,104.82,3,1,1,d,311,5,bronze
1682,14028.0,505,5,3175.5,635.1,1,3,4,a,134,8,gold
1683,14029.0,70,2,467.66,233.83,3,1,2,b,312,6,silver
1684,14030.0,25,22,8145.59,370.25,4,4,4,a,444,12,platinum
1685,14031.0,14,55,38025.97,691.38,4,4,4,a,444,12,platinum
1686,14032.0,9,25,4786.07,191.44,4,4,4,c,444,12,platinum
1687,14033.0,562,1,109.44,109.44,1,1,1,d,111,3,bronze
1688,14034.0,29,4,512.02,128.0,4,2,2,d,422,8,gold
1689,14035.0,35,11,2852.47,259.32,3,4,4,b,344,11,platinum
1690,14036.0,291,1,626.65,626.65,2,1,2,a,212,5,bronze
1691,14037.0,183,7,755.95,107.99,2,3,2,d,232,7,silver
1692,14038.0,85,8,3000.93,375.12,3,3,4,a,334,10,gold
1693,14039.0,40,2,267.28,133.64,3,1,1,d,311,5,bronze
1694,14040.0,47,42,12457.84,296.62,3,4,4,b,344,11,platinum
1695,14041.0,273,1,141.41,141.41,2,1,1,d,211,4,bronze
1696,14042.0,732,1,431.98,431.98,1,1,2,a,112,4,bronze
1697,14043.0,498,3,301.3,100.43,1,2,1,d,121,4,bronze
1698,14044.0,33,11,3106.15,282.38,3,4,4,b,344,11,platinum
1699,14045.0,116,19,9660.63,508.45,2,4,4,a,244,10,gold
1700,14046.0,291,1,154.99,154.99,2,1,1,c,211,4,bronze
1701,14047.0,15,19,4158.73,218.88,4,4,4,c,444,12,platinum
1702,14048.0,284,4,713.89,178.47,2,2,2,c,222,6,silver
1703,14049.0,23,18,13064.03,725.78,4,4,4,a,444,12,platinum
1704,14050.0,38,2,746.36,373.18,3,1,2,a,312,6,silver
1705,14051.0,7,42,22104.5,526.3,4,4,4,a,444,12,platinum
1706,14052.0,26,2,480.81,240.4,4,1,2,b,412,7,silver
1707,14053.0,131,4,572.3,143.07,2,2,2,d,222,6,silver
1708,14054.0,72,1,92.46,92.46,3,1,1,d,311,5,bronze
1709,14055.0,113,3,1520.96,506.99,2,2,3,a,223,7,silver
1710,14056.0,8,29,8124.4,280.15,4,4,4,b,444,12,platinum
1711,14057.0,30,23,8338.28,362.53,4,4,4,a,444,12,platinum
1712,14058.0,469,2,469.19,234.59,1,1,2,b,112,4,bronze
1713,14059.0,273,1,183.6,183.6,2,1,1,c,211,4,bronze
1714,14060.0,11,32,9503.14,296.97,4,4,4,b,444,12,platinum
1715,14061.0,514,3,917.43,305.81,1,2,3,b,123,6,silver
1716,14062.0,16,27,25434.83,942.03,4,4,4,a,444,12,platinum
1717,14063.0,437,13,-3767.2,-289.78,1,4,1,d,141,6,silver
1718,14064.0,36,21,3039.75,144.75,3,4,4,d,344,11,platinum
1719,14065.0,396,4,889.37,222.34,1,2,3,c,123,6,silver
1720,14066.0,273,1,152.55,152.55,2,1,1,c,211,4,bronze
1721,14067.0,70,2,374.7,187.35,3,1,2,c,312,6,silver
1722,14068.0,327,5,1504.97,300.99,2,3,3,b,233,8,gold
1723,14069.0,521,2,230.06,115.03,1,1,1,d,111,3,bronze
1724,14070.0,691,1,326.55,326.55,1,1,2,b,112,4,bronze
1725,14071.0,10,9,1307.41,145.27,4,4,3,d,443,11,platinum
1726,14072.0,673,1,390.85,390.85,1,1,2,a,112,4,bronze
1727,14073.0,28,2,139.54,69.77,4,1,1,d,411,6,silver
1728,14074.0,630,1,219.4,219.4,1,1,1,c,111,3,bronze
1729,14075.0,11,6,1734.87,289.15,4,3,3,b,433,10,gold
1730,14076.0,136,1,122.47,122.47,2,1,1,d,211,4,bronze
1731,14077.0,47,6,615.08,102.51,3,3,2,d,332,8,gold
1732,14078.0,108,9,1692.63,188.07,2,4,3,c,243,9,gold
1733,14079.0,131,2,618.73,309.36,2,1,2,b,212,5,bronze
1734,14080.0,39,6,1075.73,179.29,3,3,3,c,333,9,gold
1735,14081.0,274,16,5250.05,328.13,2,4,4,b,244,10,gold
1736,14082.0,371,2,413.36,206.68,2,1,2,c,212,5,bronze
1737,14083.0,11,11,1407.26,127.93,4,4,3,d,443,11,platinum
1738,14084.0,519,1,150.5,150.5,1,1,1,d,111,3,bronze
1739,14085.0,9,34,10092.22,296.83,4,4,4,b,444,12,platinum
1740,14086.0,469,1,39.95,39.95,1,1,1,d,111,3,bronze
1741,14087.0,9,5,803.47,160.69,4,3,2,c,432,9,gold
1742,14088.0,17,20,62400.02,3120.0,4,4,4,a,444,12,platinum
1743,14089.0,63,1,161.0,161.0,3,1,1,c,311,5,bronze
1744,14090.0,331,1,76.32,76.32,2,1,1,d,211,4,bronze
1745,14091.0,661,2,9530.08,4765.04,1,1,4,a,114,6,silver
1746,14092.0,14,27,7209.74,267.03,4,4,4,b,444,12,platinum
1747,14093.0,19,1,442.85,442.85,4,1,2,a,412,7,silver
1748,14094.0,446,2,334.27,167.14,1,1,2,c,112,4,bronze
1749,14095.0,729,1,2.95,2.95,1,1,1,d,111,3,bronze
1750,14096.0,11,34,57120.91,1680.03,4,4,4,a,444,12,platinum
1751,14097.0,488,2,422.86,211.43,1,1,2,c,112,4,bronze
1752,14098.0,43,1,147.35,147.35,3,1,1,d,311,5,bronze
1753,14099.0,23,22,5700.51,259.11,4,4,4,b,444,12,platinum
1754,14100.0,144,1,194.9,194.9,2,1,1,c,211,4,bronze
1755,14101.0,80,14,9942.13,710.15,3,4,4,a,344,11,platinum
1756,14102.0,12,8,1314.73,164.34,4,3,3,c,433,10,gold
1757,14103.0,672,1,0.0,0.0,1,1,1,d,111,3,bronze
1758,14104.0,161,5,771.58,154.32,2,3,2,c,232,7,silver
1759,14105.0,92,9,5703.98,633.78,3,4,4,a,344,11,platinum
1760,14106.0,744,1,214.8,214.8,1,1,1,c,111,3,bronze
1761,14107.0,58,13,4853.7,373.36,3,4,4,a,344,11,platinum
1762,14108.0,37,5,1041.21,208.24,3,3,3,c,333,9,gold
1763,14109.0,30,2,80.2,40.1,4,1,1,d,411,6,silver
1764,14110.0,10,35,12957.6,370.22,4,4,4,a,444,12,platinum
1765,14111.0,21,5,688.6,137.72,4,3,2,d,432,9,gold
1766,14112.0,29,27,5524.51,204.61,4,4,4,c,444,12,platinum
1767,14113.0,10,31,6156.75,198.6,4,4,4,c,444,12,platinum
1768,14114.0,280,7,1364.09,194.87,2,3,3,c,233,8,gold
1769,14115.0,508,2,622.67,311.33,1,1,2,b,112,4,bronze
1770,14116.0,26,5,1382.74,276.55,4,3,3,b,433,10,gold
1771,14117.0,150,1,90.0,90.0,2,1,1,d,211,4,bronze
1772,14118.0,435,1,458.45,458.45,1,1,2,a,112,4,bronze
1773,14119.0,361,3,163.47,54.49,2,2,1,d,221,5,bronze
1774,14120.0,437,1,-23.8,-23.8,1,1,1,d,111,3,bronze
1775,14121.0,10,6,2740.3,456.72,4,3,4,a,434,11,platinum
1776,14122.0,401,5,309.77,61.95,1,3,1,d,131,5,bronze
1777,14123.0,740,1,436.18,436.18,1,1,2,a,112,4,bronze
1778,14124.0,91,1,419.58,419.58,3,1,2,a,312,6,silver
1779,14125.0,17,3,2740.43,913.48,4,2,4,a,424,10,gold
1780,14126.0,14,5,1109.96,221.99,4,3,3,c,433,10,gold
1781,14127.0,129,6,1900.08,316.68,2,3,3,b,233,8,gold
1782,14128.0,67,4,909.36,227.34,3,2,3,c,323,8,gold
1783,14129.0,8,9,2591.34,287.93,4,4,4,b,444,12,platinum
1784,14130.0,326,4,1882.67,470.67,2,2,3,a,223,7,silver
1785,14131.0,655,1,187.87,187.87,1,1,1,c,111,3,bronze
1786,14132.0,9,12,3580.13,298.34,4,4,4,b,444,12,platinum
1787,14133.0,136,6,895.84,149.31,2,3,3,d,233,8,gold
1788,14134.0,389,15,11123.35,741.56,1,4,4,a,144,9,gold
1789,14135.0,8,25,9605.05,384.2,4,4,4,a,444,12,platinum
1790,14136.0,407,7,1553.96,221.99,1,3,3,c,133,7,silver
1791,14137.0,688,2,294.1,147.05,1,1,1,d,111,3,bronze
1792,14138.0,8,2,982.38,491.19,4,1,3,a,413,8,gold
1793,14139.0,53,4,1086.8,271.7,3,2,3,b,323,8,gold
1794,14140.0,10,3,920.05,306.68,4,2,3,b,423,9,gold
1795,14141.0,9,6,879.03,146.51,4,3,3,d,433,10,gold
1796,14142.0,380,4,967.75,241.94,2,2,3,b,223,7,silver
1797,14143.0,140,1,115.8,115.8,2,1,1,d,211,4,bronze
1798,14144.0,493,1,30.6,30.6,1,1,1,d,111,3,bronze
1799,14145.0,53,8,7006.05,875.76,3,3,4,a,334,10,gold
1800,14146.0,15,13,8208.87,631.45,4,4,4,a,444,12,platinum
1801,14147.0,56,12,2019.3,168.28,3,4,3,c,343,10,gold
1802,14148.0,240,2,466.29,233.15,2,1,2,b,212,5,bronze
1803,14149.0,219,3,259.43,86.48,2,2,1,d,221,5,bronze
1804,14150.0,42,2,658.64,329.32,3,1,2,b,312,6,silver
1805,14151.0,680,3,666.7,222.23,1,2,2,c,122,5,bronze
1806,14152.0,82,9,1975.44,219.49,3,4,3,c,343,10,gold
1807,14153.0,490,1,233.4,233.4,1,1,1,b,111,3,bronze
1808,14154.0,246,10,6263.6,626.36,2,4,4,a,244,10,gold
1809,14155.0,273,1,118.75,118.75,2,1,1,d,211,4,bronze
1810,14156.0,16,202,296564.69,1468.14,4,4,4,a,444,12,platinum
1811,14157.0,26,6,970.33,161.72,4,3,3,c,433,10,gold
1812,14158.0,47,1,507.66,507.66,3,1,2,a,312,6,silver
1813,14159.0,26,25,7571.88,302.88,4,4,4,b,444,12,platinum
1814,14160.0,617,7,8421.47,1203.07,1,3,4,a,134,8,gold
1815,14161.0,222,7,3318.88,474.13,2,3,4,a,234,9,gold
1816,14162.0,180,2,289.36,144.68,2,1,1,d,211,4,bronze
1817,14163.0,94,5,2594.62,518.92,3,3,4,a,334,10,gold
1818,14164.0,77,2,1631.77,815.89,3,1,3,a,313,7,silver
1819,14165.0,282,1,122.54,122.54,2,1,1,d,211,4,bronze
1820,14166.0,512,2,256.85,128.43,1,1,1,d,111,3,bronze
1821,14167.0,46,8,1296.49,162.06,3,3,3,c,333,9,gold
1822,14168.0,427,3,305.9,101.97,1,2,1,d,121,4,bronze
1823,14169.0,437,2,624.43,312.22,1,1,2,b,112,4,bronze
1824,14170.0,382,3,597.33,199.11,2,2,2,c,222,6,silver
1825,14171.0,105,2,498.79,249.39,2,1,2,b,212,5,bronze
1826,14172.0,612,4,389.97,97.49,1,2,2,d,122,5,bronze
1827,14173.0,17,7,566.95,80.99,4,3,2,d,432,9,gold
1828,14174.0,40,1,134.46,134.46,3,1,1,d,311,5,bronze
1829,14175.0,58,17,7350.44,432.38,3,4,4,a,344,11,platinum
1830,14176.0,304,6,913.11,152.18,2,3,3,c,233,8,gold
1831,14177.0,91,14,2224.39,158.89,3,4,4,c,344,11,platinum
1832,14178.0,15,7,1620.93,231.56,4,3,3,c,433,10,gold
1833,14179.0,47,2,719.78,359.89,3,1,2,a,312,6,silver
1834,14180.0,17,42,6110.75,145.49,4,4,4,d,444,12,platinum
1835,14181.0,417,2,310.55,155.28,1,1,1,c,111,3,bronze
1836,14182.0,450,5,660.07,132.01,1,3,2,d,132,6,silver
1837,14183.0,418,2,286.29,143.14,1,1,1,d,111,3,bronze
1838,14184.0,73,1,452.89,452.89,3,1,2,a,312,6,silver
1839,14185.0,338,1,197.65,197.65,2,1,1,c,211,4,bronze
1840,14186.0,434,5,1550.63,310.13,1,3,3,b,133,7,silver
1841,14187.0,480,1,123.5,123.5,1,1,1,d,111,3,bronze
1842,14188.0,15,10,2018.91,201.89,4,4,3,c,443,11,platinum
1843,14189.0,9,25,5764.62,230.58,4,4,4,c,444,12,platinum
1844,14190.0,673,1,79.9,79.9,1,1,1,d,111,3,bronze
1845,14191.0,8,17,4713.41,277.26,4,4,4,b,444,12,platinum
1846,14192.0,395,1,293.74,293.74,1,1,1,b,111,3,bronze
1847,14193.0,74,3,1210.19,403.4,3,2,3,a,323,8,gold
1848,14194.0,11,54,18442.87,341.53,4,4,4,b,444,12,platinum
1849,14195.0,208,10,2381.24,238.12,2,4,4,b,244,10,gold
1850,14196.0,113,1,335.52,335.52,2,1,2,b,212,5,bronze
1851,14197.0,417,1,390.05,390.05,1,1,2,a,112,4,bronze
1852,14198.0,11,13,1527.58,117.51,4,4,3,d,443,11,platinum
1853,14199.0,225,6,916.5,152.75,2,3,3,c,233,8,gold
1854,14200.0,624,1,379.2,379.2,1,1,2,a,112,4,bronze
1855,14201.0,67,12,1134.14,94.51,3,4,3,d,343,10,gold
1856,14202.0,388,3,847.76,282.59,2,2,3,b,223,7,silver
1857,14203.0,404,1,339.34,339.34,1,1,2,b,112,4,bronze
1858,14204.0,9,4,1062.96,265.74,4,2,3,b,423,9,gold
1859,14205.0,17,12,1908.38,159.03,4,4,3,c,443,11,platinum
1860,14206.0,246,5,1145.21,229.04,2,3,3,c,233,8,gold
1861,14207.0,694,1,157.8,157.8,1,1,1,c,111,3,bronze
1862,14208.0,101,2,567.05,283.52,3,1,2,b,312,6,silver
1863,14209.0,17,19,4937.37,259.86,4,4,4,b,444,12,platinum
1864,14210.0,98,21,5814.32,276.87,3,4,4,b,344,11,platinum
1865,14211.0,60,26,4301.69,165.45,3,4,4,c,344,11,platinum
1866,14212.0,96,2,2190.14,1095.07,3,1,4,a,314,8,gold
1867,14213.0,378,2,-1192.2,-596.1,2,1,1,d,211,4,bronze
1868,14214.0,37,7,1000.23,142.89,3,3,3,d,333,9,gold
1869,14215.0,18,10,3404.53,340.45,4,4,4,b,444,12,platinum
1870,14216.0,10,6,2142.39,357.07,4,3,3,a,433,10,gold
1871,14217.0,8,33,3206.87,97.18,4,4,4,d,444,12,platinum
1872,14218.0,49,1,169.48,169.48,3,1,1,c,311,5,bronze
1873,14219.0,11,3,633.83,211.28,4,2,2,c,422,8,gold
1874,14220.0,254,4,1515.0,378.75,2,2,3,a,223,7,silver
1875,14221.0,49,19,6506.59,342.45,3,4,4,b,344,11,platinum
1876,14222.0,184,1,683.17,683.17,2,1,2,a,212,5,bronze
1877,14223.0,99,4,975.23,243.81,3,2,3,b,323,8,gold
1878,14224.0,117,9,1897.9,210.88,2,4,3,c,243,9,gold
1879,14225.0,441,5,2015.12,403.02,1,3,3,a,133,7,silver
1880,14226.0,35,9,2967.78,329.75,3,4,4,b,344,11,platinum
1881,14227.0,33,22,6327.31,287.61,3,4,4,b,344,11,platinum
1882,14228.0,444,3,745.5,248.5,1,2,2,b,122,5,bronze
1883,14229.0,58,11,2468.99,224.45,3,4,4,c,344,11,platinum
1884,14230.0,442,3,979.8,326.6,1,2,3,b,123,6,silver
1885,14231.0,186,6,1131.97,188.66,2,3,3,c,233,8,gold
1886,14232.0,38,8,2043.93,255.49,3,3,3,b,333,9,gold
1887,14233.0,50,10,2766.96,276.7,3,4,4,b,344,11,platinum
1888,14234.0,29,4,775.46,193.87,4,2,2,c,422,8,gold
1889,14235.0,17,10,4666.99,466.7,4,4,4,a,444,12,platinum
1890,14236.0,87,7,1732.74,247.53,3,3,3,b,333,9,gold
1891,14237.0,380,3,627.04,209.01,2,2,2,c,222,6,silver
1892,14238.0,333,3,434.23,144.74,2,2,2,d,222,6,silver
1893,14239.0,50,24,4203.72,175.16,3,4,4,c,344,11,platinum
1894,14240.0,37,3,1247.49,415.83,3,2,3,a,323,8,gold
1895,14241.0,190,2,333.7,166.85,2,1,2,c,212,5,bronze
1896,14242.0,241,2,280.55,140.28,2,1,1,d,211,4,bronze
1897,14243.0,15,23,7365.36,320.23,4,4,4,b,444,12,platinum
1898,14244.0,666,2,354.82,177.41,1,1,2,c,112,4,bronze
1899,14245.0,183,5,1677.48,335.5,2,3,3,b,233,8,gold
1900,14246.0,117,3,1474.06,491.35,2,2,3,a,223,7,silver
1901,14247.0,285,6,769.71,128.29,2,3,2,d,232,7,silver
1902,14248.0,325,3,1032.95,344.32,2,2,3,b,223,7,silver
1903,14249.0,417,12,5625.46,468.79,1,4,4,a,144,9,gold
1904,14250.0,14,3,1904.05,634.68,4,2,3,a,423,9,gold
1905,14251.0,8,5,2879.7,575.94,4,3,4,a,434,11,platinum
1906,14252.0,388,1,350.99,350.99,2,1,2,b,212,5,bronze
1907,14253.0,500,2,363.4,181.7,1,1,2,c,112,4,bronze
1908,14254.0,439,1,601.03,601.03,1,1,2,a,112,4,bronze
1909,14255.0,553,4,-1441.6,-360.4,1,2,1,d,121,4,bronze
1910,14256.0,261,9,2397.34,266.37,2,4,4,b,244,10,gold
1911,14257.0,58,10,5942.0,594.2,3,4,4,a,344,11,platinum
1912,14258.0,16,32,31027.35,969.6,4,4,4,a,444,12,platinum
1913,14259.0,148,1,120.0,120.0,2,1,1,d,211,4,bronze
1914,14260.0,478,3,824.28,274.76,1,2,2,b,122,5,bronze
1915,14261.0,57,2,1163.45,581.72,3,1,3,a,313,7,silver
1916,14262.0,15,8,2618.23,327.28,4,3,4,b,434,11,platinum
1917,14263.0,430,1,322.93,322.93,1,1,1,b,111,3,bronze
1918,14264.0,161,8,1461.36,182.67,2,3,3,c,233,8,gold
1919,14265.0,116,4,1373.35,343.34,2,2,3,b,223,7,silver
1920,14266.0,435,1,40.56,40.56,1,1,1,d,111,3,bronze
1921,14267.0,157,9,1259.19,139.91,2,4,3,d,243,9,gold
1922,14268.0,477,1,354.85,354.85,1,1,2,b,112,4,bronze
1923,14269.0,442,2,261.68,130.84,1,1,1,d,111,3,bronze
1924,14270.0,338,1,492.65,492.65,2,1,2,a,212,5,bronze
1925,14271.0,232,2,219.13,109.56,2,1,1,d,211,4,bronze
1926,14272.0,80,4,920.81,230.2,3,2,3,c,323,8,gold
1927,14273.0,58,4,559.97,139.99,3,2,2,d,322,7,silver
1928,14274.0,693,1,256.6,256.6,1,1,1,b,111,3,bronze
1929,14275.0,402,6,1189.38,198.23,1,3,3,c,133,7,silver
1930,14276.0,95,13,1929.32,148.41,3,4,3,d,343,10,gold
1931,14277.0,22,14,4324.47,308.89,4,4,4,b,444,12,platinum
1932,14278.0,416,1,205.83,205.83,1,1,1,c,111,3,bronze
1933,14279.0,527,2,191.86,95.93,1,1,1,d,111,3,bronze
1934,14280.0,203,1,134.04,134.04,2,1,1,d,211,4,bronze
1935,14281.0,415,1,245.15,245.15,1,1,1,b,111,3,bronze
1936,14282.0,10,26,7844.66,301.72,4,4,4,b,444,12,platinum
1937,14283.0,470,4,628.44,157.11,1,2,2,c,122,5,bronze
1938,14284.0,37,4,1282.85,320.71,3,2,3,b,323,8,gold
1939,14285.0,28,9,3158.64,350.96,4,4,4,b,444,12,platinum
1940,14286.0,30,12,8396.7,699.73,4,4,4,a,444,12,platinum
1941,14287.0,15,4,151.23,37.81,4,2,1,d,421,7,silver
1942,14288.0,219,2,413.85,206.92,2,1,2,c,212,5,bronze
1943,14289.0,15,6,911.26,151.88,4,3,3,c,433,10,gold
1944,14290.0,18,14,4208.93,300.64,4,4,4,b,444,12,platinum
1945,14291.0,8,25,7844.4,313.78,4,4,4,b,444,12,platinum
1946,14292.0,14,27,8887.9,329.18,4,4,4,b,444,12,platinum
1947,14293.0,10,10,3174.33,317.43,4,4,4,b,444,12,platinum
1948,14294.0,414,1,375.34,375.34,1,1,2,a,112,4,bronze
1949,14295.0,47,8,2316.06,289.51,3,3,4,b,334,10,gold
1950,14296.0,420,3,448.45,149.48,1,2,2,d,122,5,bronze
1951,14297.0,24,6,1284.06,214.01,4,3,3,c,433,10,gold
1952,14298.0,10,84,90489.31,1077.25,4,4,4,a,444,12,platinum
1953,14299.0,15,41,12827.77,312.87,4,4,4,b,444,12,platinum
1954,14300.0,25,1,43.2,43.2,4,1,1,d,411,6,silver
1955,14301.0,114,7,1956.23,279.46,2,3,3,b,233,8,gold
1956,14302.0,437,3,742.9,247.63,1,2,2,b,122,5,bronze
1957,14303.0,414,2,277.94,138.97,1,1,1,d,111,3,bronze
1958,14304.0,229,5,1523.81,304.76,2,3,3,b,233,8,gold
1959,14305.0,78,5,1803.76,360.75,3,3,3,a,333,9,gold
1960,14306.0,58,7,3141.5,448.79,3,3,4,a,334,10,gold
1961,14307.0,95,11,5063.08,460.28,3,4,4,a,344,11,platinum
